Mean Bids Price,Mean Bids Size,Mean Asks Price,Mean Asks Size,Price After 1min
93611.67994604316,169.0017327982567,216259.54594906763,0.2830052515112718,118093.465
93591.97735953971,169.13228206263278,216481.1423599972,0.2829870909045261,118068.735
93617.41569493047,168.94283254932705,216065.99013541665,0.282694425075,118022.28
93543.15736957364,169.4594900853819,216187.3835009039,0.2828499497350855,118090.92
93538.8688758254,169.49765432781993,216285.20141007792,0.2829695805547049,118010.55
93571.1266246341,169.26844951742947,216250.2520942044,0.2827538278257844,118228.695
93596.55633760724,169.09412838127795,216336.33009748624,0.2828951065211336,118324.045
93587.50165241434,169.1645862622542,216775.39498076515,0.2822994012855844,118296.5
93592.10551145676,169.1052938451525,216268.6200681929,0.2830259450817619,118241.365
93599.1800790336,169.05676901114373,216274.8528636048,0.2832289165963814,118167.785
93598.73779101888,169.0241202656585,216213.674231866,0.2831557243876487,118114.765
93598.06169145758,169.05151784269992,216266.2179625635,0.2824068267928467,118127.955
93615.527294061,168.9261262438533,216192.6624377694,0.282772628649701,118169.615
93626.44801367006,168.85633007405195,216234.5105300501,0.2830948889705064,118071.4
93590.8915155994,169.07255809466955,216036.01116279067,0.2823208841395349,118046.975
93619.96773316644,168.88354313364243,216028.208121616,0.2818156751089824,118044.405
93601.20868596024,169.01836037093213,216144.362057822,0.2817064381527556,118104.205
93608.6901123884,168.97016889843752,216260.6960249096,0.2828915480016699,117995.665
93593.62841922633,169.06791842039868,216088.15557755088,0.2823633949044939,118075.68
93627.38099380676,168.85731407201035,216227.8306997288,0.2828021457654587,118184.295
93624.0546944997,168.86292684602049,216228.75785838487,0.282754924450859,118203.49
93634.59150482791,168.80335462633496,216645.76628806925,0.2821583990542051,118268.595
93635.28661694415,168.80327891292333,216434.5171150764,0.2833900367679654,118271.665
93622.01563514987,168.884750797462,216180.8734267241,0.2832489607584816,118294.865
93625.40003080774,168.86838625259844,216652.4078519036,0.2832911805567586,118305.545
93583.66786556946,169.15029036113603,216495.05360231551,0.2833131182194169,118202.515
93660.51189278392,168.61406382137238,216222.6355014605,0.2830704236736681,118229.905
93637.4461741501,168.76100508640667,215971.70398681928,0.2732496775345126,118239.245
93686.07913801933,168.42636033562803,215953.1592134832,0.2732193526050769,118267.005
93661.24690227491,168.60305830209262,215871.00821841863,0.2822287810525951,118294.845
93633.39590288023,168.77602754484738,216104.6003452588,0.2809323429739493,118076.085
93630.9264257994,168.77007577832032,215818.89890143383,0.2805781658239246,117974.705
93642.51964832982,168.6897083451385,215649.84582284608,0.2808532315495781,117914.86
93577.45773641916,169.1441271745153,215801.9890560288,0.2807146337869658,117861.255
93596.08044708527,169.0091415925386,215781.66214374744,0.2815752943428887,117916.855
93620.93449143296,168.84061394809092,215737.44808706484,0.2819880141504602,117851.535
93617.56505840446,168.86309339817504,215683.41130179152,0.2813773603458532,117888.635
93592.55952168326,169.03656770807646,215593.17416931584,0.2807119630988252,117834.995
93538.00445428204,169.41643344138305,215763.0359483594,0.2807208680209054,117741.59
93519.42036953512,169.53057153125457,215258.37992355897,0.2808400113139591,117676.68
93360.267376289,170.63519399768757,207656.0941935705,0.2755062949893302,117541.945
93309.4879159085,170.97920574213222,207282.7396860433,0.2753355573594735,117645.595
93319.23462203164,170.94024988243086,207352.81881937297,0.2788708696611099,117848.345
93363.30386992187,170.6081837471287,207307.7261967775,0.279687983642098,117869.545
93350.32294190158,170.6953001371875,207565.5274743863,0.2760874041745169,117727.61
93333.57325013795,170.78398453003123,207579.75842365887,0.2765194778232462,117818.485
93335.63226766644,170.80589714305714,207815.43709212524,0.2772193568163012,117876.135
93377.36230096236,170.50877939503582,207507.60373282025,0.2801301471028037,117840.725
93371.88559538472,170.54765115405746,207323.6896481964,0.2804349511027293,117759.13
93369.40138597174,170.5584976387187,207187.8206820049,0.2801154682278827,117792.07
93378.0646752195,170.475987846701,207168.4135893749,0.2803047798945711,117690.425
93379.49193390572,170.48691836228025,207046.4767074588,0.2797564098024201,117546.47
93165.27263842584,171.9950653128689,207185.28266570804,0.2788561917200767,117634.865
93235.70760885152,171.49219022820523,207109.34061914208,0.2778583366655264,117653.36
93251.85218766284,171.38042801415713,207017.328899672,0.278414808359076,117636.965
93249.04228128462,171.39130166093804,206826.48816613248,0.2783885563861419,117589.755
93203.35810964268,171.70900107287224,206818.3167253137,0.2773249716884888,117654.795
93219.44822012066,171.59719398447453,206830.79199699903,0.2778862919560769,117731.455
93256.74669390546,171.31312603288188,207124.4881969345,0.278110514035856,117772.225
93264.54026655816,171.26289382698937,207063.8315419858,0.2780132913006017,117728.945
93256.39709002116,171.31828300314703,207101.02459065727,0.2771360181348745,117763.755
93241.84946413447,171.4134103427129,206881.48607491297,0.2773494808521526,117777.445
93274.4082061876,171.18469314707707,206992.24035453243,0.2779351783598606,117736.775
93294.4618652496,171.0225601931455,206931.83659703736,0.278313187793706,117780.095
93302.1357377262,170.97322227770022,206949.3908548409,0.2775545097145978,117833.195
93282.7602295711,171.10683294545478,206773.84425553665,0.2774425094650766,117878.625
93315.37444404754,170.87905269079627,207070.45675577736,0.2785128186093258,117818.31
93307.58858275134,170.9290151358665,206822.1216697348,0.2777796166837117,117750.015
93349.40698346304,170.62472557337162,206853.62087864112,0.2778362316413125,117751.765
93329.40702515013,170.76287717640986,206792.6922632763,0.2782115497941236,117648.605
93304.1967232978,170.93462551206082,206979.68942956688,0.2774189470904495,117736.265
93301.23930963904,170.9514081739544,206864.325710582,0.2773095023729276,117602.445
93254.59008202323,171.27251025954857,206941.6266621142,0.2781252363063371,117690.815
93306.46867101971,170.9287181231842,206876.92528897992,0.2780820753387922,117695.87
93316.5845773939,170.8517965092171,206900.6236953109,0.2780651763306259,117771.575
93355.8546247366,170.58586542215176,206884.42782994403,0.279160357778081,117839.335
93354.96547853715,170.58994531203052,206983.51953203988,0.2783822357699139,117932.945
93369.28245017662,170.50852621738295,207070.29974904264,0.2785458008711707,117970.89
93347.48344306424,170.65104801544192,207205.03311806603,0.2765269344733598,118029.435
93361.30253452188,170.5581378469452,207247.302684481,0.2786356028818088,117891.355
93377.80452740348,170.43667317306816,207087.6716572054,0.2787804212201628,117904.865
93392.58816160046,170.33209415941536,207436.2698770942,0.2809198637318045,117961.98
93380.33227976425,170.41500453622297,208647.613670983,0.28414687350181,117928.985
93364.16031406994,170.54196381906752,209148.0727203977,0.2850938333793152,117985.515
93371.87518711729,170.4866946617244,208906.895050632,0.2852195957923039,117879.745
93382.24888363504,170.40902760445255,209283.20392215988,0.2840375735084151,117832.79
93393.54810733824,170.32123048510604,208944.7096541605,0.2847816924425347,117822.375
93369.36743786656,170.49788842747714,208982.5085447683,0.2847959825407143,117815.105
93378.43305325214,170.4366981391342,209162.90122636224,0.2838248861065975,117820.835
93358.7587364223,170.60872650918034,208978.2516124973,0.2860120633878521,117808.195
93322.66033958834,170.82427167760378,208993.61248182325,0.285525664535095,117709.955
93397.30079799453,170.20002424930067,209039.54742113728,0.2853666488256278,117684.61
93386.48195314524,170.2606398814435,208675.265280758,0.2844052721972969,117629.1
93393.01007925723,170.21540560762486,209263.3975788809,0.2778648511064366,117692.395
93413.61838246702,170.0804534414714,208988.35095211465,0.2757241646983572,117703.725
93410.4983600039,170.09680878763007,208816.011258024,0.2751779640782864,117660.46
93398.13581039556,170.1846540970282,208796.4253184513,0.2744860914565748,117695.225
93407.63626479146,170.11344663565825,208810.2673731948,0.2757915714874764,117702.39
93415.40960858464,170.06421985341677,208908.88808073752,0.2758696940005587,117753.505
93432.06192920129,169.9431459087998,208852.53982759823,0.2753988455719969,117726.05
93391.64060241354,170.23294844784238,208720.45825899084,0.2845514470190967,117737.875
93417.72735668583,170.02955051276066,208785.70333100847,0.2848138866118008,117681.925
93392.85877082324,170.1994541139169,208796.5586021205,0.2827048100132533,117698.375
93383.26654337769,170.26476870453874,208821.4086435948,0.2821950562189506,117584.465
93369.62327688372,170.3750486613551,209030.00621302187,0.2819275208636967,117686.015
93427.18311688313,169.98579839764878,208820.6999330264,0.2852752945360681,117832.995
93421.7928468026,170.0233971112696,208754.3435118923,0.2843419121043454,117904.515
93462.06107978192,169.7497071763864,209060.83846175377,0.2862834255511232,117920.955
93460.7266018196,169.75536784274712,208870.59188001955,0.2855122364683288,117964.685
93458.75221347444,169.7765120877826,209055.9355927221,0.2854924597907627,118062.035
93474.30617205132,169.6562837316099,209146.66008125528,0.2861592434246287,118167.82
93470.69124415492,169.68288709516432,209072.830699888,0.285234455324748,118165.755
93460.68329322193,169.7494118007062,208992.89148811187,0.2855594217622378,118177.89
93461.35985224375,169.7499912693609,209091.42263283164,0.2861432446454323,118149.715
93525.44112140812,169.31290401335005,209022.90240416897,0.2861534872222999,118113.235
93499.49598009532,169.47148254870967,208985.95662658184,0.286392046000839,118070.335
93489.64783516448,169.53119877805878,208915.3683135392,0.2854317064447394,118084.99
93484.71454624557,169.5693836319007,209062.0036624449,0.2853532199461199,118120.955
93500.79709450972,169.43293190522235,208927.35477780885,0.2859252896757965,118035.815
93493.59068347988,169.47665934175924,209039.8645676508,0.2861332537435287,118006.785
93491.36542985988,169.48740326775453,208938.68081621244,0.2858781601621243,117957.095
93503.71751303844,169.3951374218218,208843.5204586388,0.285148383956021,117975.945
93516.24550082049,169.30260004011228,208946.07436718149,0.2855710202334195,117994.895
93523.03466645224,169.2425718244805,208743.4262561885,0.2849106229230876,117975.955
93476.5956699536,169.55831741177522,208558.48562212943,0.2843174459269311,117754.865
93489.70345700484,169.46030709291173,208682.92317421603,0.2841901694982578,117839.965
93477.38758176254,169.54210506729922,208713.6003066844,0.2841846765407402,117841.745
93465.02140780144,169.6237036066318,208574.63063400376,0.2849493822666852,117792.07
93508.4121118512,169.31326821571386,208586.94617735088,0.2850160867634161,117727.535
93454.51857483792,169.69531306069595,208547.47859737003,0.2849970067772908,117747.255
93497.58494157036,169.38936344991598,208649.5486745141,0.2847991359260291,117746.445
93466.53489185443,169.6079821851481,208501.6948226704,0.2847198578734353,117657.74
93463.03348217164,169.63509742483717,208665.1746823185,0.2845681990581022,117691.775
93476.15739463847,169.5367854036828,208576.9888175112,0.284391681872912,117705.915
93494.3694877656,169.40593363427462,208445.6793912016,0.2840603825964278,117672.615
93501.33536258008,169.35676527676532,208401.69164976384,0.2842565172770214,117707.885
93494.21294449097,169.41665843385533,208371.5211526977,0.2836850047788348,117797.915
93495.90673437851,169.38973800986707,208404.2228757988,0.2837858752132537,117788.945
93486.55673871032,169.48199501073404,208858.44421879365,0.2845262770734432,117727.195
93504.12601557725,169.345823704547,208510.59184644275,0.28346117138744,117798.765
93521.43373263442,169.2098975004029,208592.81427119585,0.2843408934150076,117854.565
93530.73302662036,169.1660676031941,208563.10850880248,0.28375016772528,117885.035
93530.88559791696,169.14495263563774,208518.8385811657,0.2839261517081652,117922.395
93525.01463358953,169.19373816741307,208652.028526851,0.2838519304297555,117941.805
93503.22444190536,169.35202773140358,208761.7373967922,0.2845253050711296,117923.855
93550.1583160938,169.02570834558048,208729.7685751133,0.284282333608923,117908.705
93505.31286927978,169.3289138672321,208608.8116360345,0.2839167967954609,117888.005
93507.01920160904,169.31946996980335,208526.9963365097,0.2752095902371844,117892.635
93516.75890583276,169.2763333598613,208565.70687173776,0.2754537198921288,117897.07
93522.0037843402,169.26005532069777,208662.70270377595,0.2752331506360596,117968.985
93519.07293449584,169.28501108727846,208727.3668209705,0.2832715118502509,117952.155
93562.79110907749,168.95490062524036,208476.405566523,0.2840244077040178,117956.01
93533.93786922138,169.15557795928947,208438.3341342412,0.2838131893503335,117821.925
93552.82827705848,169.04175624082214,208374.3611595612,0.2830560270608249,117876.34
93538.6904108268,169.14474250302683,208232.23836048527,0.2825917751064125,117844.65
93522.72338029528,169.24741004582808,208213.00662947047,0.2829608870314666,117850.715
93518.33156387736,169.28068918391406,208180.9387958152,0.2821488922448555,117792.445
93514.04593178892,169.2972660939668,208125.8712969118,0.2788164141261598,117719.71
93507.90516301374,169.346385137703,208180.764318056,0.2830877987004985,117709.97
93519.22261644366,169.25350456576328,208063.94134965085,0.2827130323093411,117666.105
93519.90179511096,169.24261370461497,208127.19093092467,0.2825314500844407,117661.99
93540.55430302056,169.07980990129914,208157.33056581585,0.2824159527467663,117645.745
93542.5229037751,169.0525923647585,208023.91772359968,0.2824957580703087,117634.545
93477.98302502828,25.756606942802524,207887.25957941648,0.2831499139231251,117636.375
93485.0685584541,169.45896111321093,207932.0477632124,0.2810596052670071,117625.275
93500.1425980045,169.35021294559223,207844.653124483,0.2815660764943479,117563.925
93111.7594956499,172.09388041414434,207844.88419811,0.2788356051810719,117435.16
93157.23803616896,171.75747636161327,207310.25853665228,0.2782878945045601,117420.875
93164.57599530013,171.7294447038833,207423.18364160665,0.2789094064833505,117580.935
93198.72229849092,171.4944759910058,207433.04556921177,0.2788851948784674,117738.595
93214.53168615824,171.40438078952178,207638.75499277408,0.2790893258289175,117870.655
93229.32027283974,171.3101201593771,207731.3846186674,0.278869181095815,117799.085
93214.97770827226,171.42762627926305,207665.6010566532,0.2789925263805328,117822.6
93237.85482926988,171.2711316672439,207519.73413992167,0.2793564865150161,117887.065
93233.79978643748,171.29335259655988,207564.41915222773,0.2792168333250825,117925.29
93264.65957047636,171.08201554926902,207576.02231192408,0.2792096274927795,117994.185
93254.87856613102,171.1561713483316,207898.07004761905,0.280438678121463,117931.325
93250.6413771228,171.17797124473745,207607.27462612643,0.2798923757611611,117941.955
93304.08229832818,170.80647072444862,207670.30106697872,0.2801966767894265,117929.59
93252.95628683886,171.15507723237624,207717.11583304632,0.279273655694607,117949.155
93279.4615668562,170.97231479370592,207737.15325158447,0.2801091073236429,118002.725
93298.59337640832,170.83961586308806,207524.2557741736,0.2800498420947013,118059.125
93288.77840284546,170.91033666001914,207926.8001242579,0.2800355836939114,118042.085
93319.95140373074,170.6954844577528,207799.29740332256,0.2804276719376852,118088.255
93315.7155330954,170.72279952797368,207803.47926862893,0.2854364098049217,118150.075
93313.05113671024,170.73801366771198,207903.68393416607,0.2849800871244221,118119.005
93328.84876467536,170.6452165698028,207933.9341978462,0.2851848916049979,118117.995
93362.64670952904,170.4246873628001,207854.41509276503,0.2848140527008759,118095.615
93325.58601297648,170.693669872474,207854.0123649907,0.2848111543837506,118054.27
93327.14778545476,170.67821780759894,207834.80083781548,0.2851563505854365,118072.695
93361.02076581684,170.4520166700282,207866.60570738773,0.2852512225791543,118112.015
93357.01500291604,170.47961949923146,207792.6145282239,0.2854272003328967,118131.565
93358.79894252575,170.46832592351294,207714.19855047512,0.2842941066512877,118122.635
93380.5387599534,170.31456226843628,207807.13728406976,0.2847583269235541,118230.185
93392.49612191413,170.24213413461803,208044.5869085632,0.2855020777945953,118252.24
93340.64074144918,170.58333081757107,208081.6716587153,0.2851302712652976,118239.325
93363.48191455592,170.42334317853695,208119.4587832884,0.2850679382928685,118206.605
93363.00510364708,170.42470379185303,208092.7300511721,0.2847516016630938,118229.76
93373.15836209408,170.35275316855018,207955.67862321343,0.2845993186259752,118226.375
93359.9107159054,170.446645423862,208042.56964752232,0.2850037129649596,118223.265
93383.73732936342,170.28701622203013,208098.39414868603,0.2850633135995851,118279.195
93400.6573580207,170.17137619315042,208112.45407041084,0.2849881096541707,118189.985
93351.1891597265,170.50698205412775,208035.95118106427,0.2839616150463027,118118.645
93383.87352059803,170.27588461980227,207975.46479005524,0.2853418769751381,118195.345
93397.416314598,170.16037081090002,208070.5816571033,0.2853858591372278,118226.105
93384.15901866891,170.2426029690669,207982.92615028663,0.2849598834180537,118159.145
93403.190757468,170.10547266628572,207902.2985502346,0.2852114746577422,118144.25
93393.06207761966,170.17179783177266,208087.99885907897,0.2851680749432996,118132.545
93403.6942286804,170.09451857057286,207858.4574136148,0.2850379466604593,118163.245
93404.31394336146,170.10039866470953,207988.6368130957,0.2850164385557397,118172.585
93415.00175590526,170.0229602850635,207933.23746462344,0.285367108304687,118138.075
93397.1137618832,170.13844034127857,207908.3884224691,0.2846928820240149,118184.595
93425.40050708957,169.94629366092798,208057.90100711965,0.2849410586368978,118228.845
93446.03421047537,169.8038151129551,207923.1744930637,0.2849470125012078,118224.53
93434.09959962546,169.89120836150755,207965.786587488,0.2850871862954012,118233.475
93413.92637767796,170.0227712441597,207921.93741597075,0.2846939329636275,118206.295
93431.83157055214,169.89688013739294,207854.87083448275,0.2849199742717241,118171.66
93425.10844583684,169.94019541471096,207835.8080928084,0.2847844929111218,118184.925
93443.48651637888,169.81463776661676,207842.48921597016,0.284899479844849,118154.345
93411.53084116982,170.03383047419618,207921.83959555527,0.2849475355338532,118071.135
93389.0323034871,170.20002699862425,207920.333405342,0.2759872286907309,118095.905
93406.81615775012,170.084786672127,208027.30044499724,0.2763240488619403,118180.065
93434.8568599658,169.8911502252856,208053.3948679845,0.2763150047186895,118232.86
93465.82140309578,169.6787657163705,207960.40101429264,0.2851480498950493,118309.755
93478.00074912162,169.60769491252586,208080.3828622788,0.2858991930282079,118350.14
93474.41576439486,169.63516457920628,208099.5175036305,0.2860977501009612,118405.235
93479.71024850926,169.59666840912524,208272.4591630872,0.2850243971546348,118425.015
93477.04344766447,169.6185372009884,208050.01216724256,0.2855886938852798,118477.925
93475.0506811954,169.62894855213418,208186.9907163621,0.2853312648304264,118450.755
93474.6716628518,169.6288196827354,207993.78702170303,0.2848607002806193,118418.975
93483.07038191312,169.57991204327993,208223.0230739381,0.285652115079343,118431.665
93469.27495243624,169.67262114104798,208148.63861732327,0.2856727693249324,118445.105
93485.5898978474,169.55790469241649,208211.0613046491,0.2852456077932515,118362.595
93463.03770280296,169.71627118919005,208073.6759716361,0.2855417738374265,118279.695
93457.47210665548,169.74932672569992,208190.6749120255,0.2858641713847326,118191.905
93473.17661561776,169.64567242454726,208239.7257741891,0.2855922316953146,118222.075
93464.18489647163,169.70013286547055,208109.41572565577,0.2853639619163955,118220.13
93445.39114578962,169.82535829616302,208102.80136747405,0.285261635432526,118189.445
93446.14805996642,169.82028763175572,208152.2459347736,0.2858369475709735,118221.44
93454.45099951606,169.7602184852563,208096.6659952984,0.2853007321620687,118246.015
93476.69488685449,169.61223707780675,208029.9445975661,0.2853841727513483,118279.035
93517.27868370236,169.3395004635099,208018.62196626107,0.2853983917913439,118289.175
93465.5382375516,169.68882403518606,207963.9518676156,0.2852601131886962,118257.61
93483.78250692878,169.56887688413346,207866.8641748913,0.2850477481254744,118214.775
93497.4657275831,169.47099742346109,207922.8330725138,0.2849511109696132,118270.285
93493.52956349462,169.5035146833983,207873.18605880727,0.2851287469947542,118304.155
93451.77334215368,169.79192514282522,207866.86059010285,0.2852318914542066,118271.865
93492.16482716406,169.50867525089396,207854.5670554137,0.2854724386246636,118250.63
93481.49464627582,169.58513470117575,207867.06899095865,0.2854102537152322,118261.585
93453.04474315954,169.7765374194279,207792.24069305565,0.2846924921412316,118301.845
93460.49576903226,169.73158284696385,208248.1726517882,0.2848447265629332,118387.415
93486.4596912864,169.55786646353337,208225.1143549058,0.2853926971008869,118500.92
93489.72718626156,169.530257236491,208313.99473644057,0.2867135003904841,118355.975
93466.48557676804,169.68342447825825,208468.0247543945,0.285489744436879,118495.25
93523.28894977317,169.3012167914019,208257.7315346225,0.2868961494295418,118397.145
93487.71745972418,169.5357188721427,208200.17245913,0.2864444646952064,118351.925
93492.40364690722,169.5135830258218,208324.47081784127,0.2858449297364039,118326.45
93479.94295499969,169.6121796888644,208118.18748563915,0.2871181635026645,118225.575
93479.7837848901,169.59013819672015,208030.14884878657,0.2865012910952084,118180.43
93450.33363794773,169.7876612291152,208171.9674792244,0.28657446966759,118116.105
93476.84315423046,169.5960719115623,208128.4556011629,0.286739159779885,118145.185
93448.6397508713,169.79804289809056,208066.1396790482,0.2864842957031196,118038.05
93415.74162018936,170.02294321068825,208014.60622191496,0.285566445729001,117958.995
93461.192078697,169.7053770005699,208082.54807527328,0.2832458389975092,117986.805
93420.06736559836,169.99498093357622,207972.07908582088,0.2849281566051686,118013.005
93423.75498562431,169.97897160364334,207871.7881695196,0.2852455223322749,118041.155
93444.08031640462,169.88077645258423,207990.1564973391,0.2854114885900891,118031.925
93439.59514463744,169.87515671028797,207833.40669656408,0.2855513300448461,118037.075
93414.57252116864,170.0492718511444,208056.51383801355,0.2832755129423156,117973.39
93428.11881205386,169.9460594566558,207697.1146879306,0.2847869924448883,117937.81
93381.1817212478,170.26980743068762,207671.6316501377,0.2843331343484848,117827.71
93403.45765698768,170.13810438022568,207925.024834588,0.2838861643200497,117899.055
93397.37222710956,170.17692185050743,207665.4315116039,0.2847256699834722,117845.595
93389.07782770444,170.2157521874641,207750.1511049838,0.2842832765899221,117806.465
93414.65009242205,170.03452221110908,207565.6716420169,0.2840965870275848,117820.415
93448.266728411,169.7988277702646,207646.9230081245,0.2839535430776645,117849.495
93427.98137232735,169.93582298071863,207672.51641322311,0.2756272527176308,117817.305
93417.38091393853,170.04023039871925,207605.92673663204,0.2754988841160277,117918.95
93433.13385989275,169.93605330261963,207638.3860333196,0.2754102604013493,117925.215
93409.49855997674,170.07266778480235,207655.9564008813,0.2754092298739929,117885.435
93409.04474873154,170.03954720592313,207544.8979760677,0.2752098953249433,117862.605
93438.70439412523,169.83751124165337,207582.0491131751,0.2753779640970072,117840.45
93464.58411633832,169.65674916662985,207619.8862275449,0.2755269490832128,117938.695
93511.4263881558,169.34492203120115,207578.9800921849,0.2755066094847275,117920.06
93461.9821139706,169.6829708332846,207480.2784132765,0.2756113673446949,117929.115
93495.56235008052,169.4541190161314,207659.9106252152,0.275758672394822,118011.56
93506.33871647944,169.3832552705611,207691.4876932084,0.2759644952975616,118082.28
93499.22957522864,169.44339482252963,207980.32621475952,0.2766041068525428,118155.02
93468.469558264,169.65540905115398,207780.7712140641,0.284713142672182,118108.48
93518.51954236798,169.33447847241658,207804.80480104825,0.2848924616012689,118143.865
93505.1664718573,169.42189393428512,207843.501703346,0.2764198954991376,118191.605
93516.05606264489,169.37833584059456,207944.6526831964,0.2766963044229573,118203.495
93500.33311106816,169.49199151584688,207854.78081206017,0.2850110772181592,118185.085
93488.9054300538,169.5626974689636,207773.83075549736,0.2843701242965464,118148.245
93496.0414871134,169.51370014813105,207798.1991070813,0.284434224190857,118166.58
93530.38172216323,169.27939718391758,207786.65230954843,0.2850736649231299,118202.645
93540.05312825624,169.2195230151399,207762.1216927424,0.2851175452808601,118167.985
93539.60419962698,169.1979772885205,207743.8419211687,0.2849081936976295,118159.305
93485.76065257324,169.56320062748603,207662.6210030981,0.284698137253012,118065.285
93473.07693255092,169.64378805964176,207741.6371540794,0.2843029370789691,117952.07
93511.28446948236,169.38301851317985,207600.33207361543,0.2843435167065703,118075.545
93500.17484010175,169.4542339162816,207575.71250722243,0.2848498032666116,118086.555
93517.2867865993,169.33422252014643,207629.3566288113,0.2848868921439879,118027.445
93475.07614784484,169.62852612638702,207628.2204577053,0.2850474772159129,118008.775
93471.8149006964,169.6457963605258,207603.1338911443,0.2859664885660221,118021.47
93469.51021733524,169.66664382342643,207597.1501327921,0.2859453346167607,118025.785
93469.31771991488,169.6672155795592,207449.477124605,0.2855192945349636,118001.255
93494.5966664519,169.50354482632014,207413.31052183465,0.2855052285409228,117853.37
93440.15761629595,169.8574187439439,207663.9972787992,0.284297904320044,117898.205
93444.53856501952,169.82648842568182,207356.5101818432,0.2852650159967062,117895.635
93455.4646393083,169.75482081026652,207480.61965367963,0.2853157587019858,117937.675
93450.41467682082,169.79301533338153,207486.3173041506,0.2852417506968114,117996.045
93477.8530669804,169.60199725149587,207352.9469726911,0.2855441431906134,118029.285
93494.81067901432,169.48749889829375,207574.5443382859,0.2851215853865732,118029.535
93490.05151320876,169.51503044938397,207256.44667100755,0.2843266679246059,117964.055
93456.38051066163,169.7369352376912,207384.99984899448,0.2846252893094927,117931.675
93493.86529730076,169.48210057938317,207372.46540113928,0.2853795403671676,118015.605
93464.30871983484,169.75530413347954,207445.1635280776,0.2853065282184343,118014.885
93482.26686762524,169.63500300177606,207348.1830607621,0.2853765824194988,118001.11
93479.66296040754,169.64571677413883,207261.94424926263,0.2851272390719528,117968.145
93463.28983448943,169.76072350317023,207456.8449240393,0.2850443021310235,117881.575
93467.37719363892,169.7279786763488,207260.57553055763,0.2848147763468002,117941.31
93476.89427705405,169.66819202521194,207264.2886658893,0.2845914682440497,117975.385
93492.30943282523,169.5642900394257,207375.19042510816,0.2851881307444543,117973.735
93474.3996846077,169.68426784996257,207240.3472413084,0.2845739954906398,117993.75
93498.2645194755,169.51996208009243,207362.7202499485,0.2847316687633043,118023.365
93497.44576022169,169.5304220815304,207645.0259048013,0.2847772892656885,118000.025
93499.48210928187,169.52014606138502,207539.6577858814,0.2847657737154259,118028.965
93519.16667374858,169.37836139705038,207270.71557964053,0.2844479060460969,118041.665
93491.12779020304,169.5694323205791,207270.77453285773,0.2845250429496501,118051.035
93520.82640840762,169.3667365968771,207319.3583006177,0.2848235318929307,118156.04
93523.35075509347,169.35591765057967,207770.1662205973,0.2856618787673312,118208.345
93543.74997427156,169.2189992067955,207968.1612471483,0.2851592342716903,118228.335
93561.14047853196,169.10032012443153,207653.21439446128,0.2855494832557178,118276.625
93548.97095273311,169.18709600679648,207727.8942567568,0.2857631193325979,118239.645
93528.7683230893,169.32316935192276,207702.8900572098,0.2856756272098153,118275.905
93508.15437129606,169.47013753646513,207811.7622705314,0.2855726231228433,118232.605
93523.11971514096,169.360954383699,207744.9519922764,0.2856767357685676,118220.365
93527.0406745406,169.3339552155241,207841.17800869985,0.2859267313291445,118181.985
93524.8773554118,169.34481684586717,207784.9250497032,0.285987719343504,118181.985
93512.29785348575,169.43191078698982,207710.72719616487,0.2862954693405987,118212.055
93523.13855220804,169.36081313707226,207840.88302894248,0.2863401605477654,118236.245
93546.62115891698,169.19750679298568,207934.1507371041,0.2868158167957405,118234.595
93539.8253369359,169.2465002382386,207810.8079678221,0.2862737851346499,118163.82
93539.12537664844,169.24096694704664,207822.1185145028,0.2864038077313535,118159.725
93518.8329394154,169.38287280724214,207772.8878892877,0.2863120830901436,118065.255
93468.66137023416,169.7204037731714,207690.36168471145,0.2859324354327288,117950.005
93485.47525414987,169.5957914898485,207454.09148909827,0.2858067587880872,117961.965
93484.52076357776,169.59590782195033,207466.1916832909,0.2854242482603013,117882.915
93462.3372973932,169.75412281703385,207435.3816985284,0.2853295627155824,117788.62
93443.97601459335,169.8803971753059,207212.86549938263,0.2841292651234737,117776.025
93428.36213524168,169.99548782445234,207286.05750514905,0.2844730234910064,117809.63
93453.2024938678,169.820532359104,207464.40545710945,0.2849826134807732,117971.495
93476.67671438704,169.65644750972592,207436.21700935223,0.2832225912075368,117740.71
93403.37465396806,170.16075685707585,207279.51830438664,0.2843360870254686,117746.835
93434.86980170522,169.93020740136382,207213.17847509947,0.2847175615413637,117600.005
93364.12874004016,170.4264339343425,207499.9608402725,0.2851894943328057,117557.115
93405.11253524316,170.12880386163474,207173.62119895857,0.2848305827870649,117571.785
93403.5145054483,170.13476874276037,206928.96082945843,0.2846195554902899,117485.345
93409.30001260708,170.0904751246921,206892.06437593987,0.2846617765885167,117455.45
93415.4711114343,170.05143878709387,207010.15371774693,0.2837641680897953,117552.975
93411.02250121214,170.0788131770857,206948.35702756312,0.2843577891936256,117500.495
93391.190339005,170.2060939723494,206800.0428344145,0.2844545151000341,117516.435
93391.50119395745,170.20516048968682,206894.8029127939,0.2837272887992073,117450.025
93391.47814073115,170.22789598381786,206968.75311833105,0.2845184002558139,117473.665
93421.6602927302,170.00813450658285,206744.08937913628,0.2838745779033909,117521.345
93437.73252510576,169.90404684303044,206830.7014252544,0.2827299093689817,117667.585
93427.42483734454,169.98018085057538,206740.1968535953,0.284067072913085,117635.01
93439.79133378534,169.8871296674535,206904.74625384453,0.2845267192618412,117644.335
